,price,occupancy_area,room_layout,address,management_expenses,reserve_fund_for_repairs,building_structure,total_number_of_houses,parking,bike_parking,pet,land_rights,management,rank,floor_number,building_age,route,station,walk_distance,running_cost,parking_cost
550,17690000,67.98,３ＬＤＫ,足立区,14400,10710,ＲＣ,61,空無,,,所有権,全部委託・日勤管理,5,1,34,東武伊勢崎線, 谷塚駅,20,25110,
551,17690000,67.98,３ＬＤＫ,足立区,14400,10710,ＲＣ,61,空無,,,所有権,全部委託・日勤管理,5,1,34,東武伊勢崎線, 谷塚駅,20,25110,
552,17690000,67.98,３ＬＤＫ,足立区,14400,10710,ＲＣ,61,,,,所有権,全部委託・日勤管理,5,1,34,東武伊勢崎線, 谷塚駅,20,25110,
553,17690000,67.98,３ＬＤＫ,足立区,14400,10710,ＲＣ,49,空無,,,所有権,全部委託・日勤管理,5,1,34,東武伊勢崎線, 谷塚駅,20,25110,
554,17800000,39.13,２ＤＫ,世田谷区,12400,10300,ＲＣ,62,,,,所有権,,7,1,53,東急大井町線, 尾山台駅,7,22700,
555,17800000,36.31,１ＬＤＫ,台東区,11620,6520,鉄骨造,23,無,,,所有権,全部委託・巡回管理,8,2,40,東京メトロ日比谷線, 仲御徒町駅,5,18140,
556,17800000,50.62,１ＬＤＫ,台東区,8640,14200,ＳＲＣ,62,空無,有,,旧法地上権,全部委託・日勤管理,12,4,46,ＪＲ山手線, 鶯谷駅,5,22840,
557,17800000,100.16,４ＬＤＫ,多摩市,4000,12700,ＲＣ,20,有,,,所有権,全部委託・日勤管理,5,2,38,京王相模原線, 京王永山駅,21,16700,7000
558,17800000,24.3,ワンルーム,中央区,4800,6882,ＳＲＣ,282,無,,,所有権,全部委託・日勤管理,14,11,47,都営大江戸線, 月島駅,4,11682,
559,17800000,23.13,ワンルーム,千代田区,9000,4820,ＲＣ,36,,,,所有権,全部委託・日勤管理,8,5,38,ＪＲ総武線, 飯田橋駅,3,13820,
560,17800000,17.87,ワンルーム,千代田区,8500,4485,ＳＲＣ,121,,,,所有権,,9,2,46,ＪＲ中央線, 御茶ノ水駅,5,12985,
561,17800000,28.0,１Ｋ,千代田区,11230,3810,ＲＣ,63,,,,所有権,全部委託・日勤管理,8,4,41,東京メトロ日比谷線, 秋葉原駅,6,15040,
562,17800000,28.0,ワンルーム,千代田区,11230,3810,ＲＣ,63,,,,,,8,4,41,ＪＲ総武線, 秋葉原駅,6,15040,
563,17800000,28.0,１Ｋ,千代田区,11230,3810,ＲＣ,63,無,,,所有権,全部委託・日勤管理,8,4,41,ＪＲ山手線, 秋葉原駅,8,15040,
564,17800000,36.3,２Ｋ,豊島区,11710,11200,ＲＣ,49,,,,所有権,,3,3,42,東京メトロ副都心線, 雑司が谷駅,2,22910,
565,17800000,20.16,ワンルーム,豊島区,4940,7180,ＳＲＣ,128,無,,,所有権,全部委託・日勤管理,14,11,31,ＪＲ山手線, 大塚駅,3,12120,
566,17800000,22.44,１Ｋ,中野区,11500,7900,ＲＣ,15,空無,,,所有権,全部委託・巡回管理,4,4,30,ＪＲ中央線, 中野駅,10,19400,
567,17800000,22.44,１Ｋ,中野区,11500,7900,ＲＣ,15,無,,,所有権,全部委託・巡回管理,4,4,30,東京メトロ東西線, 中野駅,10,19400,
568,17800000,22.44,１Ｋ,中野区,11500,7900,ＲＣ,15,,,,所有権,全部委託・巡回管理,4,4,30,ＪＲ中央線, 中野駅,10,19400,
569,17800000,22.44,１Ｋ,中野区,11500,7900,ＲＣ,15,無,,,所有権,全部委託・巡回管理,4,4,30,ＪＲ総武線, 中野駅,10,19400,
570,17800000,22.44,１Ｋ,中野区,11500,7900,ＲＣ,49,,,,所有権,全部委託・巡回管理,4,4,30,ＪＲ総武線, 中野駅,10,19400,
571,17800000,22.44,１Ｋ,中野区,11500,7900,ＲＣ,15,有,,,所有権,全部委託・巡回管理,4,4,30,ＪＲ中央線, 中野駅,10,19400,18000
572,17800000,20.31,１Ｋ,中野区,7850,4890,ＲＣ,49,無,,小型犬可 											猫可,所有権,全部委託・巡回管理,4,1,13,西武新宿線, 新井薬師前駅,5,12740,
573,17800000,38.81,２Ｋ,練馬区,13000,7000,ＲＣ,15,空無,,相談,所有権,,6,3,41,東京メトロ有楽町線, 地下鉄赤塚駅,1,20000,
574,17800000,42.66,２ＤＫ,練馬区,12000,8600,ＳＲＣ,51,無,,,旧法賃借権,全部委託・巡回管理,11,7,49,西武池袋線, 練馬駅,5,20600,
575,17800000,42.66,２ＤＫ,練馬区,12000,8600,ＳＲＣ,51,無,,,旧法賃借権,全部委託・巡回管理,11,7,49,西武池袋線, 練馬駅,5,20600,
576,17800000,42.66,２ＤＫ,練馬区,12000,8600,ＳＲＣ,102,無,,,旧法賃借権,全部委託・日勤管理,11,7,49,西武池袋線, 練馬駅,6,20600,
577,17800000,62.36,３ＬＤＫ,八王子市,14200,17370,ＲＣ,49,空無,有,,所有権,全部委託・巡回管理,6,4,22,ＪＲ八高線, 北八王子駅,12,31570,
578,17800000,76.26,３ＳＤＫ,八王子市,12188,12000,ＳＲＣ,49,無,,,所有権,全部委託・日勤管理,12,12,34,ＪＲ中央線, 西八王子駅,3,24188,
579,17800000,24.77,１Ｋ,八王子市,5200,2000,ＲＣ,31,,,,所有権,全部委託・巡回管理,11,5,9,ＪＲ中央線, 八王子駅,5,7200,
580,17800000,24.8,１Ｋ,八王子市,7200,11200,ＲＣ,31,,,,所有権,全部委託・巡回管理,11,9,9,ＪＲ中央線, 八王子駅,6,18400,
581,17800000,81.08,３ＬＤＫ,八王子市,7300,12240,ＲＣ,220,有,有,,所有権,一部委託・日勤管理,6,4,36,京王相模原線, 南大沢駅,7,19540,6000
582,17800000,125.51,８ＤＫ,東村山市,33750,25510,SRC・RC,49,無,,相談,所有権,全部委託・日勤管理,13,3,42,西武新宿線, 久米川駅,1,59260,
583,18000000,35.26,１ＬＤＫ,杉並区,13200,12340,ＲＣ,49,無,,,所有権,全部委託・日勤管理,4,4,30,東京メトロ丸ノ内線, 新高円寺駅,7,25540,
584,18000000,35.86,１ＤＫ,杉並区,13420,12550,ＲＣ,25,無,,,所有権,全部委託・巡回管理,4,1,30,東京メトロ丸ノ内線, 新高円寺駅,9,25970,
585,18000000,19.59,１Ｋ,杉並区,8500,4000,ＲＣ,23,,,,所有権,全部委託・巡回管理,5,4,14,京王井の頭線, 久我山駅,5,12500,
586,18000000,19.25,ワンルーム,杉並区,6200,2790,ＳＲＣ,70,無,,,所有権,全部委託・巡回管理,11,10,38,ＪＲ中央線, 高円寺駅,1,8990,
587,18000000,28.02,ワンルーム,杉並区,10200,6430,ＳＲＣ,98,,,,所有権,全部委託・巡回管理,9,9,28,東京メトロ丸ノ内方南支線, 方南町駅,4,16630,
588,18000000,32.38,２Ｋ,墨田区,21700,10940,ＲＣ,49,,,,旧法賃借権,一部委託・巡回管理,6,6,32,東武伊勢崎線, 曳舟駅,10,32640,
589,18000000,30.7,１ＬＤＫ,墨田区,6120,3050,ＳＲＣ,49,,,,所有権,全部委託・日勤管理,14,6,46,ＪＲ総武線, 両国駅,2,9170,
590,18000000,30.7,１ＬＤＫ,墨田区,6120,3050,ＳＲＣ,45,無,,,所有権,全部委託・日勤管理,14,6,46,ＪＲ総武線, 両国駅,2,9170,
591,18000000,25.95,１Ｋ,世田谷区,14330,10030,ＲＣ,18,無,,,所有権,全部委託・巡回管理,7,6,20,東急大井町線, 等々力駅,3,24360,
592,18000000,25.52,１Ｋ,世田谷区,7100,9700,ＲＣ,27,空無,,,所有権,全部委託・日勤管理,7,3,18,京王線, 芦花公園駅,6,16800,
593,18000000,30.31,１Ｋ,立川市,8500,2430,ＲＣ,33,無,無,,所有権,全部委託・巡回管理,8,7,15,ＪＲ南武線, 西国立駅,6,10930,
594,18000000,18.0,１Ｋ,中央区,7500,3000,ＲＣ,86,,,,所有権,全部委託・巡回管理,9,5,24,東京メトロ有楽町線, 月島駅,7,10500,
595,18000000,25.32,ワンルーム,中央区,10210,5110,ＳＲＣ,74,無,,,所有権,全部委託・日勤管理,12,9,37,都営浅草線, 人形町駅,1,15320,
596,18000000,41.8,２ＤＫ,調布市,8010,11200,ＲＣ,12,無,,,所有権,,5,2,39,京王線, 調布駅,9,19210,
597,18000000,57.56,３ＬＤＫ,調布市,18080,21410,ＲＣ,49,,,,所有権,全部委託・巡回管理,5,2,36,京王相模原線, 京王多摩川駅,8,39490,
598,18000000,23.22,１ＤＫ,豊島区,8708,4280,ＳＲＣ,65,無,有,,所有権,全部委託・日勤管理,8,5,38,東京メトロ南北線, 駒込駅,3,12988,
599,18000000,33.53,１Ｋ,中野区,8320,7040,ＳＲＣ,66,,,,所有権,,11,7,52,ＪＲ中央線, 中野駅,7,15360,
600,18000000,20.9,１Ｋ,練馬区,8500,4560,ＲＣ,23,,,,所有権,全部委託・巡回管理,5,4,15,都営大江戸線, 練馬春日町駅,7,13060,
601,18000000,43.71,２ＤＫ,練馬区,18100,7060,ＲＣ,19,,,,所有権,,5,2,34,都営大江戸線, 練馬春日町駅,9,25160,
602,18000000,40.05,２ＤＫ,練馬区,4000,9450,ＲＣ,58,無,有,,所有権,全部委託・巡回管理,6,4,50,西武池袋線, 桜台駅,3,13450,
603,18000000,126.17,６ＳＬＤＫ,八王子市,15870,15110,ＳＲＣ,286,,,,所有権,,11,3,46,京王高尾線, 狭間駅,5,30980,
604,18000000,126.17,６ＳＬＤＫ,八王子市,15870,15110,ＳＲＣ,286,空無,,,所有権,全部委託・日勤管理,11,3,46,京王高尾線, 狭間駅,5,30980,
605,18000000,126.17,６ＳＬＤＫ,八王子市,15870,15110,ＳＲＣ,286,,,相談,所有権,全部委託・日勤管理,11,3,46,京王高尾線, 狭間駅,5,30980,
606,18000000,63.78,３ＬＤＫ,八王子市,13460,13050,ＳＲＣ,35,有,有,小型犬可 											猫可,所有権,全部委託・巡回管理,6,5,20,ＪＲ中央線, 西八王子駅,18,26510,10000
607,18000000,97.81,４ＬＤＫ,八王子市,13300,13970,ＲＣ,44,有,,相談,所有権,一部委託・日勤管理,6,2,29,ＪＲ中央線, 高尾駅,19,27270,7000
608,18000000,17.71,ワンルーム,文京区,7490,5920,ＳＲＣ,44,,,,所有権,全部委託・巡回管理,11,9,40,都営三田線, 水道橋駅,1,13410,
609,18000000,20.62,ワンルーム,目黒区,6360,3480,ＳＲＣ,63,無,,,所有権,全部委託・日勤管理,7,2,35,東急東横線, 都立大学駅,12,9840,
610,18000000,30.73,１ＤＫ,目黒区,9700,7490,ＲＣ,11,無,,,所有権,全部委託・巡回管理,3,2,38,東急東横線, 祐天寺駅,16,17190,
611,18100000,22.85,１Ｋ,大田区,5100,1010,ＲＣ,51,,有,,所有権,,5,1,10,都営浅草線, 馬込駅,3,6110,
612,18100000,24.55,ワンルーム,千代田区,10100,5050,ＳＲＣ,77,空無,,,所有権,全部委託・日勤管理,8,6,39,東京メトロ有楽町線, 市ヶ谷駅,6,15150,
613,18800000,27.71,ワンルーム,新宿区,9975,6650,ＳＲＣ,66,無,,,所有権,全部委託・日勤管理,12,11,42,東京メトロ副都心線, 東新宿駅,4,16625,
614,18800000,27.71,ワンルーム,新宿区,9975,6650,ＳＲＣ,66,無,,,所有権,全部委託・日勤管理,12,11,42,東京メトロ副都心線, 東新宿駅,4,16625,
615,18800000,27.71,ワンルーム,新宿区,9975,6650,ＳＲＣ,66,無,,,所有権,全部委託・日勤管理,12,11,42,都営大江戸線, 東新宿駅,4,16625,
616,18800000,27.71,ワンルーム,新宿区,9975,6650,ＳＲＣ,66,無,,,所有権,全部委託・日勤管理,12,11,42,都営大江戸線, 東新宿駅,4,16625,
617,18800000,27.71,ワンルーム,新宿区,9975,6650,鉄骨造,1,無,,,所有権,全部委託・日勤管理,12,11,42,東京メトロ副都心線, 東新宿駅,4,16625,
618,18800000,21.61,１Ｋ,新宿区,11500,4025,ＳＲＣ,19,無,,,所有権,全部委託・巡回管理,7,5,26,東京メトロ副都心線, 東新宿駅,4,15525,
619,18800000,24.64,ワンルーム,新宿区,10690,9720,ＳＲＣ,69,無,空無,,所有権,全部委託・日勤管理,11,3,36,ＪＲ山手線, 高田馬場駅,2,20410,
620,18800000,41.85,３Ｋ,杉並区,6000,6000,ＲＣ,54,無,,,所有権,一部委託・巡回管理,4,3,48,西武新宿線, 下井草駅,8,12000,
621,18800000,41.85,３Ｋ,杉並区,6000,6000,ＲＣ,54,,,,所有権,一部委託・巡回管理,4,3,48,西武新宿線, 下井草駅,10,12000,
622,18800000,27.3,１ＤＫ,杉並区,5800,8370,ＲＣ,62,無,,,所有権,,7,6,49,東京メトロ丸ノ内線, 南阿佐ヶ谷駅,11,14170,
623,18800000,30.03,１ＬＤＫ,杉並区,6500,11200,ＲＣ,49,無,,,所有権,,3,2,46,ＪＲ中央線, 西荻窪駅,9,17700,
624,18800000,30.03,１ＬＤＫ,杉並区,6500,11200,ＲＣ,12,無,,,所有権,,3,2,46,ＪＲ中央線, 西荻窪駅,9,17700,
625,18800000,30.03,１ＬＤＫ,杉並区,6500,11200,ＲＣ,12,無,,,所有権,,3,2,46,ＪＲ総武線, 西荻窪駅,9,17700,
626,18800000,30.03,１ＬＤＫ,杉並区,6500,11200,ＲＣ,12,,,,所有権,,3,2,46,ＪＲ総武線, 西荻窪駅,9,17700,
627,18800000,30.03,１ＬＤＫ,杉並区,6500,11200,ＲＣ,12,無,,,所有権,,3,2,46,ＪＲ中央線, 西荻窪駅,9,17700,
628,18800000,30.03,１ＬＤＫ,杉並区,6500,11200,ＲＣ,12,無,,,所有権,,3,2,46,ＪＲ中央線, 西荻窪駅,10,17700,
629,18800000,40.5,１ＬＤＫ,墨田区,13200,3300,ＲＣ,67,,有,小型犬可 											猫可 											体高８０センチまでの動物,所有権,全部委託・日勤管理,7,3,46,東武亀戸線, 小村井駅,6,16500,
630,18800000,35.84,２ＤＫ,墨田区,19400,7740,ＲＣ,24,無,有,,所有権,全部委託・巡回管理,6,4,32,京成押上線, 八広駅,2,27140,
631,18800000,35.84,２ＤＫ,墨田区,19400,7740,ＲＣ,24,無,有,,所有権,全部委託・日勤管理,6,4,32,京成押上線, 八広駅,2,27140,
632,18800000,35.84,２ＤＫ,墨田区,19400,7740,ＲＣ,24,無,有,,所有権,全部委託・巡回管理,6,4,32,京成押上線, 八広駅,4,27140,
633,18800000,35.84,２ＤＫ,墨田区,19400,7740,ＲＣ,24,無,有,,所有権,全部委託・日勤管理,6,4,32,京成押上線, 八広駅,4,27140,
634,18800000,50.9,３ＤＫ,世田谷区,6000,7000,ＲＣ,20,空無,無,,所有権,,5,4,53,京王線, 芦花公園駅,11,13000,
635,18800000,46.9,１ＬＤＫ,世田谷区,7030,7030,ＲＣ,75,,,,所有権,,4,3,48,小田急小田原線, 千歳船橋駅,15,14060,
636,18800000,42.86,２ＤＫ,台東区,9860,7710,ＳＲＣ,42,無,,,所有権,全部委託・巡回管理,10,8,41,東京メトロ日比谷線, 南千住駅,18,17570,
637,18800000,33.26,１ＬＤＫ,台東区,15000,9980,ＲＣ,53,無,,,所有権,全部委託・日勤管理,7,6,46,東京メトロ銀座線, 稲荷町駅,3,24980,
638,18800000,20.97,１Ｋ,立川市,5790,1000,ＲＣ,53,,,,所有権,,6,4,5,ＪＲ中央線, 立川駅,11,6790,
639,18800000,21.51,１Ｋ,立川市,5210,11200,ＲＣ,67,無,,,所有権,全部委託・巡回管理,10,7,5,ＪＲ中央線, 立川駅,11,16410,
640,18800000,44.2,２ＤＫ,立川市,12200,7600,ＳＲＣ,170,空無,,相談,所有権,全部委託・日勤管理,11,1,49,ＪＲ中央線, 立川駅,13,19800,
641,18800000,98.3,４ＬＤＫ,多摩市,5000,11500,ＲＣ,293,有,,相談,所有権,一部委託・日勤管理,5,2,38,京王相模原線, 京王永山駅,18,16500,4500
642,18800000,96.14,４ＬＤＫ,多摩市,5000,11300,ＲＣ,49,有,,相談,所有権,一部委託・日勤管理,5,3,38,京王相模原線, 京王永山駅,18,16300,4500
643,18990000,66.99,３ＬＤＫ,八王子市,12750,12360,ＲＣ,43,有,,,所有権,全部委託・日勤管理,6,2,24,京王相模原線, 京王堀之内駅,20,25110,10500
644,18990000,66.99,３ＬＤＫ,八王子市,12750,12360,ＲＣ,43,有,,,所有権,全部委託・日勤管理,6,2,24,京王相模原線, 京王堀之内駅,21,25110,10500
645,18990000,66.99,３ＬＤＫ,八王子市,12750,12360,ＲＣ,43,有,,,所有権,全部委託・日勤管理,6,2,24,京王相模原線, 京王堀之内駅,44,25110,10500
646,18990000,68.11,３ＬＤＫ,府中市,6800,11400,ＲＣ,259,,,,所有権,全部委託・日勤管理,4,3,40,京王線, 武蔵野台駅,13,18200,
647,19000000,25.42,１Ｋ,足立区,4500,3100,ＲＣ,87,,,,所有権,全部委託・日勤管理,6,2,4,ＪＲ千代田・常磐緩行線, 綾瀬駅,10,7600,
648,19000000,41.62,１ＬＤＫ,板橋区,4000,11400,ＲＣ,18,無,,,所有権,,3,1,40,東武東上線, ときわ台駅,7,15400,
649,19000000,86.93,１ＬＤＫ,稲城市,17000,8420,ＳＲＣ,140,空無,,,所有権,一部委託・日勤管理,13,1,29,京王相模原線, 稲城駅,60,25420,
650,19000000,23.3,１Ｋ,大田区,7000,6060,ＲＣ,37,,,,所有権,全部委託・巡回管理,6,1,11,東急多摩川線, 鵜の木駅,5,13060,
651,19000000,20.57,１Ｋ,大田区,7460,2470,ＲＣ,42,無,,,所有権,全部委託・巡回管理,6,2,9,京急本線, 平和島駅,9,9930,
652,19000000,24.35,１Ｋ,大田区,9620,8520,ＲＣ,42,,,,所有権,,11,1,12,東急池上線, 雪が谷大塚駅,3,18140,
653,19000000,25.84,１Ｋ,葛飾区,5400,6021,ＲＣ,49,,,,所有権,全部委託・巡回管理,14,11,8,ＪＲ千代田・常磐緩行線, 金町駅,8,11421,
654,19000000,22.1,１Ｋ,北区,7100,5400,ＲＣ,47,無,,,所有権,全部委託・巡回管理,13,7,14,都営三田線, 新板橋駅,5,12500,
655,19000000,41.94,２ＤＫ,江東区,9010,9010,ＳＲＣ,49,,,,所有権,,10,8,47,ＪＲ総武線, 亀戸駅,3,18020,
656,19000000,42.03,ワンルーム,江東区,9840,10680,ＳＲＣ,49,空無,,,所有権,全部委託・日勤管理,10,1,48,東京メトロ東西線, 門前仲町駅,4,20520,
657,19000000,23.46,１Ｋ,品川区,9700,4860,ＲＣ,36,,,,所有権,全部委託・巡回管理,13,2,15,東急池上線, 荏原中延駅,10,14560,
658,19000000,24.75,１Ｋ,品川区,11620,5120,ＲＣ,36,,,,所有権,全部委託・巡回管理,13,2,15,東急池上線, 荏原中延駅,10,16740,
659,19000000,20.38,１Ｋ,品川区,8400,11200,ＲＣ,51,,,,所有権,全部委託・巡回管理,5,3,12,都営浅草線, 中延駅,9,19600,
660,19000000,27.47,ワンルーム,品川区,7070,10890,ＳＲＣ,39,空無,,,所有権,全部委託・巡回管理,10,4,41,ＪＲ山手線, 五反田駅,5,17960,
661,19000000,21.01,１Ｋ,品川区,9300,7400,ＲＣ,23,無,無,小型犬可 											猫可 											ペット飼育細則,所有権,全部委託・巡回管理,9,4,16,東急池上線, 戸越銀座駅,7,16700,
662,19000000,28.69,ワンルーム,渋谷区,7536,5564,ＲＣ,34,無,無,,所有権,,7,2,48,京王線, 初台駅,2,13100,
663,19000000,24.66,ワンルーム,新宿区,8930,6400,ＲＣ,87,,,,所有権,全部委託・日勤管理,10,9,37,東京メトロ丸ノ内線, 新宿御苑前駅,6,15330,
664,19000000,23.92,ワンルーム,杉並区,9900,5000,ＲＣ,28,無,,,所有権,全部委託・巡回管理,6,3,21,ＪＲ中央線, 荻窪駅,9,14900,
665,19000000,23.96,１Ｋ,杉並区,7700,3100,ＲＣ,49,,,,所有権,全部委託・巡回管理,8,5,18,ＪＲ総武線, 荻窪駅,10,10800,
666,19000000,35.7,２Ｋ,世田谷区,10000,5000,ＲＣ,19,無,,,所有権,,5,5,47,東急目黒線, 奥沢駅,4,15000,
667,19000000,24.09,１Ｋ,台東区,8200,1200,ＲＣ,39,無,,,所有権,全部委託・巡回管理,14,13,14,都営大江戸線, 蔵前駅,2,9400,
668,19000000,45.34,２ＤＫ,台東区,9820,7490,ＳＲＣ,35,無,無,,所有権,全部委託・日勤管理,12,2,46,東京メトロ日比谷線, 三ノ輪駅,7,17310,
669,19000000,18.0,ワンルーム,台東区,8180,5400,ＳＲＣ,72,無,,,所有権,全部委託・日勤管理,10,8,30,ＪＲ山手線, 上野駅,4,13580,
670,19800000,49.86,３ＤＫ,板橋区,11200,15000,ＳＲＣ,62,空無,,,所有権,全部委託・日勤管理,11,4,46,都営三田線, 志村三丁目駅,12,26200,
671,19800000,37.95,２ＤＫ,江戸川区,5000,11200,ＲＣ,16,空無,,,所有権,,4,2,45,東京メトロ東西線, 葛西駅,5,16200,
672,19800000,50.12,１ＬＤＫ,江戸川区,7000,13000,ＳＲＣ,302,,,,所有権,全部委託・日勤管理,12,2,48,東京メトロ東西線, 葛西駅,17,20000,
673,19800000,61.6,２ＬＤＫ,江戸川区,7220,14130,ＳＲＣ,99,有,有,小型犬可 											大型犬可 											猫可 											ペット飼育規程・飼い主の会会則,所有権,全部委託・日勤管理,9,1,38,ＪＲ総武線, 新小岩駅,24,21350,15000
674,19800000,20.11,１Ｋ,大田区,8300,3600,ＳＲＣ,73,空無,,,所有権,全部委託・巡回管理,13,7,20,ＪＲ京浜東北線, 大森駅,5,11900,
675,19800000,21.28,１Ｋ,大田区,5600,3850,ＲＣ,43,空無,,,所有権,全部委託・巡回管理,5,4,7,京急本線, 平和島駅,7,9450,
676,19800000,38.27,１ＬＤＫ,大田区,12312,9230,ＲＣ,39,空無,,,所有権,全部委託・巡回管理,7,6,31,ＪＲ京浜東北線, 大森駅,15,21542,
677,19800000,29.99,１ＤＫ,大田区,8100,9820,ＳＲＣ,19,無,無,,所有権,,9,5,37,京急本線, 大森町駅,3,17920,
678,19800000,19.03,１Ｋ,大田区,7000,5180,ＳＲＣ,59,空無,,,所有権,,13,6,19,ＪＲ京浜東北線, 蒲田駅,4,12180,
